"drug_id";"drug_id_EKP";"direct";"Disease.or.Syndrome";"Pathologic.Function";"Finding";"Cell";"Cell.Component";"Organism.Function";"Body.Part..Organ..or.Organ.Component";"Sign.or.Symptom";"Mental.or.Behavioral.Dysfunction";"Chemical.Viewed.Structurally";"Organic.Chemical";"Pharmacologic.Substance";"Neuroreactive.Substance.or.Biogenic.Amine";"Gene.or.Genome";"Cell.Function";"Amino.Acid..Peptide..or.Protein";"Lipid";"Biologically.Active.Substance";"Receptor";"Inorganic.Chemical";"Hormone";"Patient.or.Disabled.Group";"Age.Group";"Human";"Population.Group";"Chemical.Viewed.Functionally";"Therapeutic.or.Preventive.Procedure";"Animal";"Mammal";"Professional.or.Occupational.Group";"Body.Substance";"Steroid";"Mental.Process";"Species";"Group";"Health.Care.Activity";"Laboratory.Procedure";"Diagnostic.Procedure";"Occupational.Activity";"Molecular.Function";"Genetic.Function";"Organism.Attribute";"Organ.or.Tissue.Function";"Antibiotic";"Enzyme";"Nucleic.Acid..Nucleoside..or.Nucleotide";"Immunologic.Factor";"Indicator..Reagent..or.Diagnostic.Aid";"Cell.or.Molecular.Dysfunction";"Physiologic.Function";"Injury.or.Poisoning";"Qualitative.Concept";"Laboratory.or.Test.Result";"Medical.Device";"Biologic.Function";"Congenital.Abnormality";"Neoplastic.Process";"Vitamin";"Nucleotide.Sequence";"Body.System";"Tissue";"Acquired.Abnormality";"Natural.Phenomenon.or.Process";"Activity";"Carbohydrate";"Anatomical.Abnormality";"Hazardous.or.Poisonous.Substance";"Functional.Concept";"Experimental.Model.of.Disease";"Element..Ion..or.Isotope";"Clinical.Attribute";"Bacterium";"Family.Group";"Plant";"Organism";"Fungus";"Food";"Individual.Behavior";"Eicosanoid";"Biomedical.or.Dental.Material";"Clinical.Drug";"Substance";"Temporal.Concept";"Chemical";"Organophosphorus.Compound";"Quantitative.Concept";"Research.Activity";"Manufactured.Object";"Molecular.Biology.Research.Technique";"Phenomenon.or.Process";"Body.Location.or.Region";"Embryonic.Structure";"Environmental.Effect.of.Humans";"Virus";"Idea.or.Concept";"Research.Device";"Molecular.Sequence";"Eukaryote";"Intellectual.Product";"Vertebrate";"Archaeon";"Fish";"Human.caused.Phenomenon.or.Process";"Social.Behavior";"Spatial.Concept";"Daily.or.Recreational.Activity";"Fully.Formed.Anatomical.Structure";"Classification";"Bird";"Body.Space.or.Junction";"Amphibian";"Educational.Activity";"Biomedical.Occupation.or.Discipline";"Reptile";"Anatomical.Structure";"Occupation.or.Discipline";"Amino.Acid.Sequence";"Disorders";"Anatomy";"Physiology";"Chemicals...Drugs";"Genes...Molecular.Sequences";"Living.Beings";"Procedures";"Activities...Behaviors";"Concepts...Ideas";"Phenomena";"Devices";"Objects";"Occupations";"disease_id";"disease_id_EKP";"Status"
"DB00169";"394296";"FALSE";0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;"C0279632";"4654019";"Terminated"
"DB00169";"394296";"FALSE";0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;"C0279629";"4653559";"Terminated"
"DB00169";"394296";"FALSE";0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;"C0280634";"4655461";"Terminated"
"DB00169";"394296";"FALSE";0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;"C0279624";"4653437";"Terminated"
"DB01238";"418708";"TRUE";45;3;55;2;4;1;11;9;71;64;51;72;8;29;5;33;4;22;7;3;2;7;8;2;14;1;19;2;5;4;0;1;0;2;1;1;3;1;0;3;3;1;2;0;9;1;2;1;2;4;3;1;0;1;0;1;2;1;0;0;3;0;0;0;1;0;3;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;18;17;115;29;43;24;0;2;0;1;0;0;"C0005586";"2008553";"Terminated"
"DB01238";"418708";"FALSE";9;1;21;0;0;0;3;4;39;23;17;33;1;0;1;7;2;6;1;1;2;6;8;2;7;1;9;2;2;4;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;3;2;40;0;32;9;0;0;0;0;0;0;"C0349217";"4614922";"Terminated"
"DB00570";"976525";"TRUE";9;8;16;12;6;1;27;0;1;55;38;65;2;58;11;57;1;22;2;1;2;5;4;1;4;2;35;2;7;3;0;3;0;2;0;1;3;5;0;5;2;1;2;5;11;6;26;1;4;0;1;0;1;0;1;0;17;1;0;0;11;0;1;0;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;55;17;126;58;26;41;0;0;2;0;0;0;"C0278883";"4653443";"Terminated"
"DB01132";"826350";"FALSE";1;0;0;0;0;0;0;0;1;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1;1;0;0;0;0;0;0;0;"C0027412";"700826";"Terminated"
"DB00624";"3683259";"TRUE";143;46;210;28;10;33;35;41;42;230;109;242;24;324;22;268;30;147;35;7;52;8;16;2;40;4;60;4;21;21;3;37;0;5;3;15;26;7;1;13;9;12;25;5;52;9;58;5;4;12;11;5;1;10;5;9;17;16;2;0;14;3;7;5;9;2;17;1;5;26;2;2;17;1;3;0;1;0;5;1;1;0;1;1;1;2;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;86;121;557;326;138;105;6;10;12;11;1;0;"C0026769";"944645";"Terminated"
"DB06710";"1304950";"FALSE";8;4;12;1;2;7;1;3;3;30;7;26;3;21;3;22;2;11;7;1;12;1;3;1;3;1;11;1;6;2;0;12;0;2;0;1;2;1;0;1;1;3;1;0;5;0;4;1;0;2;1;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6;16;55;21;17;13;0;1;0;0;0;0;"C0026769";"944645";"Terminated"
"DB01611";"3680903";"FALSE";97;19;91;8;3;4;4;15;2;65;36;60;0;13;8;44;4;26;6;1;6;3;6;2;8;1;21;1;5;4;3;7;0;1;1;6;3;5;0;5;1;2;6;6;8;5;21;4;2;2;5;0;0;0;0;2;6;3;0;0;3;0;1;1;5;0;2;0;0;5;0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;19;24;121;13;33;35;1;0;1;0;0;0;"C0022661";"316239";"Terminated"
"DB00299";"202152";"FALSE";4;1;2;0;0;1;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;1;3;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;3;0;7;4;1;0;0;0;0;0;"C0025281";"879294";"Terminated"
"DB00426";"570560";"TRUE";6;2;10;0;0;0;1;2;1;0;1;2;0;0;0;0;0;0;0;0;0;1;3;2;2;0;5;1;1;1;0;0;0;0;0;2;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;1;3;0;13;7;1;0;0;0;0;0;"C0025281";"879294";"Terminated"
"DB00583";"3674073";"TRUE";47;23;51;13;3;7;14;11;1;72;25;59;4;22;8;66;15;53;4;6;10;4;6;2;5;1;26;4;13;1;3;5;0;3;1;6;2;2;1;12;3;2;7;1;20;4;18;4;6;1;4;1;0;1;1;0;5;5;0;0;9;0;2;2;2;1;0;0;0;9;1;2;1;0;2;0;0;0;4;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;41;36;145;22;41;36;4;3;3;2;1;0;"C0009324";"646263";"Terminated"
"DB06603";"2010643";"FALSE";0;0;0;0;0;0;0;0;0;1;1;2;0;6;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;0;0;0;0;0;0;0;"C0278498";"4636844";"Terminated"
"DB00724";"954597";"TRUE";38;13;44;25;5;4;10;4;0;21;12;37;0;77;14;63;2;23;10;2;2;3;4;1;6;0;34;2;6;4;2;1;0;2;1;2;3;3;0;7;6;2;6;0;11;5;36;0;1;1;0;2;0;0;0;2;65;0;0;2;7;2;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;48;33;100;77;28;40;0;2;1;0;0;0;"C0025202";"2185451";"Terminated"
"DB00853";"693114";"TRUE";24;12;60;22;5;4;11;6;1;94;85;135;1;283;17;90;3;50;6;4;6;3;7;2;8;3;64;2;12;2;2;4;0;3;1;2;7;6;0;13;10;3;5;4;28;14;23;2;4;1;2;1;1;0;1;1;100;2;0;0;3;0;2;1;3;0;4;1;4;4;0;0;2;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;153;41;43;235;283;39;77;1;3;4;1;0;0;"C0025202";"2185451";"Terminated"
"DB00706";"2223564";"TRUE";25;11;25;2;3;3;9;14;1;27;25;37;1;9;2;11;0;5;4;0;2;2;3;2;8;2;21;0;4;4;2;3;0;1;1;3;2;3;1;3;0;1;7;1;3;0;1;1;0;1;0;1;0;0;0;1;3;0;0;0;6;1;0;0;1;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;61;20;14;52;9;24;27;1;1;0;0;0;0;"C1704272";"337232";"Terminated"
"DB00688";"941169";"TRUE";112;24;82;17;4;7;12;7;0;35;15;45;0;25;12;60;0;24;5;0;6;2;7;2;14;2;34;2;10;4;2;7;0;1;1;0;5;2;0;6;2;1;5;3;9;3;37;1;3;0;3;1;1;0;2;1;19;1;0;0;7;1;0;1;2;1;2;0;1;4;0;0;2;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;38;27;108;25;47;41;1;2;2;1;0;0;"C0019829";"2125351";"Terminated"
"DB00864";"748382";"FALSE";120;32;101;15;9;6;28;13;4;57;26;63;0;85;15;88;1;37;6;1;7;4;7;2;16;1;45;2;12;3;3;10;0;2;1;1;5;8;0;6;4;1;6;2;16;5;53;1;4;0;3;1;1;1;2;0;17;4;1;1;11;0;2;1;1;2;5;0;0;6;1;0;3;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;62;33;158;86;53;56;2;1;4;1;0;0;"C0019829";"2125351";"Terminated"
"DB01024";"2609169";"FALSE";42;10;29;22;3;2;13;3;0;34;12;33;0;57;17;59;1;26;4;1;4;2;4;2;6;1;16;2;8;1;0;5;0;1;1;0;1;0;0;5;1;1;4;2;7;6;33;3;2;0;2;2;1;0;1;0;10;0;3;0;3;0;0;0;2;0;1;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;39;24;98;59;29;17;0;2;1;0;0;0;"C0019829";"2125351";"Terminated"
"DB00515";"977253";"TRUE";151;47;180;26;13;5;60;17;5;204;182;372;6;775;31;265;10;132;12;17;22;9;7;2;13;3;85;4;21;7;5;21;0;4;1;12;27;12;1;9;10;2;9;15;73;44;72;8;15;3;11;1;0;8;2;5;137;6;4;0;13;2;6;2;36;3;14;1;3;11;0;0;6;0;1;1;1;0;1;3;0;0;0;1;18;1;2;0;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;408;114;61;655;778;73;132;3;4;9;9;1;0;"C0026764";"566804";"Terminated"
"DB00773";"976759";"TRUE";88;26;115;23;4;4;22;11;3;116;117;205;3;248;25;118;3;61;2;10;11;4;7;2;6;4;68;2;12;5;0;18;0;2;1;9;11;6;1;9;7;2;3;12;32;17;31;7;13;2;7;1;0;4;1;1;147;3;2;0;9;1;2;0;24;1;14;1;1;2;0;0;5;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;305;57;44;344;249;46;90;1;3;3;5;0;0;"C0026764";"566804";"Terminated"
"DB00619";"276685";"TRUE";81;23;84;8;2;6;13;6;1;43;24;47;2;30;5;45;1;30;5;2;4;3;5;2;9;3;24;2;4;3;2;3;0;2;1;10;3;4;1;3;3;2;1;1;5;5;22;1;4;3;1;3;0;1;0;4;12;5;0;0;4;3;0;0;5;1;1;1;0;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;27;19;99;30;31;38;1;5;0;2;0;0;"C0011644";"840164";"Terminated"
"DB01229";"976430";"TRUE";54;29;96;41;13;5;43;3;4;194;163;263;2;237;28;198;9;109;15;9;13;7;3;2;9;4;74;5;15;4;2;12;0;2;1;2;16;8;0;8;7;2;6;15;49;24;53;8;9;2;4;3;0;3;2;2;140;13;3;0;17;3;9;1;13;2;6;2;5;7;0;0;4;0;2;0;0;0;1;3;1;0;0;1;6;1;1;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;248;115;50;490;239;53;98;1;7;11;3;0;0;"C0280100";"4655186";"Terminated"
"DB00214";"747424";"TRUE";33;11;35;2;2;0;12;3;0;33;40;60;0;10;1;15;0;16;2;4;5;3;2;1;0;0;7;2;4;1;3;3;0;1;1;1;1;2;0;1;0;1;10;1;3;1;2;1;0;1;0;1;0;0;1;0;0;1;0;0;3;0;0;0;3;0;2;0;0;3;1;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;20;15;84;10;14;11;0;1;1;0;0;0;"C1565489";"15956";"Terminated"
"DB00695";"3682005";"TRUE";213;70;222;4;2;16;31;28;5;217;207;279;12;55;5;89;10;68;5;18;27;12;9;2;12;3;60;4;27;6;5;17;0;2;2;15;13;17;1;7;1;2;32;26;20;8;10;5;1;9;22;3;0;3;4;4;10;7;0;0;11;1;5;3;16;3;5;1;1;16;6;0;3;1;1;0;1;0;6;3;1;0;1;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;50;75;426;55;79;99;4;8;10;3;1;0;"C1565489";"15956";"Terminated"
"DB01273";"723733";"TRUE";4;1;14;1;0;0;7;1;19;13;15;16;3;10;1;9;0;4;7;1;0;1;0;1;6;0;9;2;4;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;9;3;31;10;15;10;0;0;0;0;0;0;"C0028043";"647905";"Terminated"
"DB00316";"2076891";"TRUE";123;15;103;0;1;14;19;59;6;223;247;385;11;144;0;92;8;44;5;7;17;13;14;2;18;3;46;0;0;12;0;20;1;0;2;16;0;7;1;0;0;1;3;18;5;31;10;3;1;0;3;1;0;5;0;7;4;5;0;0;1;0;0;1;5;0;11;0;0;8;2;0;4;1;0;0;0;0;11;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;19;19;464;144;65;64;2;2;0;5;0;0;"C0018681";"954626";"Terminated"
"DB00936";"1147866";"FALSE";48;13;43;0;2;7;16;12;2;114;87;125;5;17;0;23;6;23;2;7;9;2;5;2;7;2;22;0;0;5;0;7;0;0;1;4;0;1;1;0;0;1;0;3;3;4;5;0;1;0;2;1;0;2;0;4;1;5;0;0;0;0;0;1;5;0;7;0;0;5;0;0;2;1;0;0;0;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;16;8;158;17;25;25;2;3;0;2;0;0;"C0018681";"954626";"Terminated"
"DB00945";"939547";"TRUE";223;29;164;0;1;14;31;76;10;250;284;463;19;44;0;114;9;55;2;14;32;13;11;2;30;4;68;0;0;18;0;33;1;0;2;21;0;12;1;0;1;2;4;16;9;34;16;2;1;0;4;1;0;9;0;10;8;8;0;0;0;1;0;2;11;5;19;0;0;8;3;0;7;0;0;0;0;0;16;4;0;0;1;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;31;23;569;44;83;97;3;5;0;9;0;0;"C0018681";"954626";"Terminated"
"DB00836";"113464";"TRUE";5;2;5;0;0;0;0;3;0;6;5;5;0;0;0;1;0;2;0;0;0;2;2;1;5;0;9;1;2;0;0;0;0;0;1;1;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;10;0;14;11;1;0;0;0;0;0;"C0235952";"3694305";"Terminated"
"DB01043";"1281846";"FALSE";8;0;18;0;0;2;4;5;17;7;4;9;2;1;1;2;0;1;1;1;2;2;3;1;5;1;3;0;0;2;0;1;0;0;1;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;4;4;11;1;15;7;1;1;0;0;0;0;"C0236792";"648847";"Terminated"
"DB00633";"2628236";"TRUE";26;20;40;0;0;1;1;6;5;25;29;43;5;6;1;10;0;6;0;2;7;3;3;2;3;0;16;1;2;4;0;4;0;1;1;6;0;5;1;1;0;1;3;0;1;0;2;0;1;0;5;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;1;6;52;6;20;25;2;2;0;0;0;0;"C0751530";"27506";"Terminated"
"DB00437";"562275";"FALSE";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;"C1541332";"4147123";"Terminated"
"DB00437";"562275";"FALSE";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;"C0677696";"3912095";"Terminated"
"DB00049";"158264";"FALSE";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;1;0;0;0;0;0;0;"C0280451";"4654966";"Terminated"
"DB00437";"562275";"FALSE";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;6;3;0;0;0;0;0;0;"C0280451";"4654966";"Terminated"
"DB00437";"562275";"FALSE";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;"C0677710";"3784357";"Terminated"
"DB00437";"562275";"FALSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"C0280744";"4655163";"Terminated"
"DB00049";"158264";"FALSE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;"C0278785";"4637177";"Terminated"
"DB00437";"562275";"FALSE";1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;1;3;0;0;0;0;0;0;"C0278785";"4637177";"Terminated"
